onset	duration	trial_type	stim_file
26.71658319999915	1	C-3rd	9.png
58.716993199999706	1	D-3rd	6.png
70.7158073999999	1	C-3rd	9.png
118.71616499999982	1	A-1st	12.png
148.7163429000011	1	C-2nd	1.png
192.71636559999934	1	C-1st	2.png
196.71707979999883	1	C-3rd	9.png
