onset	duration	trial_type	stim_file
26.718991100000494	1	C-3rd	3.png
42.71733099999983	1	C-3rd	3.png
68.71867620000012	1	B-1st	10.png
96.74330959999861	1	C-2nd	7.png
140.7182972999999	1	C-3rd	3.png
172.74225599999954	1	C-2nd	7.png
212.71913750000022	1	A-3rd	12.png
